,timestamp,open,high,low,close,volume,symbol,exchange,timeframe,isEmaUptrend,isEmaDowntrend,isSmaUptrend,isSmaDowntrend,prediction,signal,barsHeld,isEarlySignalFlip,isLastSignalBuy,isLastSignalSell,isNewBuySignal,isNewSellSignal,startLongTrade,startShortTrade,endLongTrade,endShortTrade
0,1695506400000,26553.6,26567.6,26543.9,26549.7,1669.139,BTCUSDT,binance futures,1h,True,True,True,True,0,0,1,False,False,False,False,False,,,False,False
1,1695510000000,26549.7,26566.7,26542.9,26563.1,1678.096,BTCUSDT,binance futures,1h,True,True,True,True,0,0,2,False,False,False,False,False,,,False,False
2,1695513600000,26563.0,26576.8,26545.0,26554.2,1557.172,BTCUSDT,binance futures,1h,True,True,True,True,0,0,3,False,False,False,False,False,,,False,False
3,1695517200000,26554.1,26579.9,26545.3,26574.6,1579.297,BTCUSDT,binance futures,1h,True,True,True,True,0,0,4,False,False,False,False,False,,,False,False
4,1695520800000,26574.7,26581.0,26566.4,26574.9,1098.861,BTCUSDT,binance futures,1h,True,True,True,True,0,0,5,False,False,False,False,False,,,False,False
5,1695524400000,26574.8,26576.5,26555.7,26559.9,1121.291,BTCUSDT,binance futures,1h,True,True,True,True,0,0,6,False,False,False,False,False,,,False,False
6,1695528000000,26559.9,26563.7,26540.3,26558.5,1714.21,BTCUSDT,binance futures,1h,True,True,True,True,0,0,7,False,False,False,False,False,,,False,False
7,1695531600000,26558.5,26562.2,26534.4,26547.2,2162.845,BTCUSDT,binance futures,1h,True,True,True,True,0,0,8,False,False,False,False,False,,,False,False
8,1695535200000,26547.2,26550.9,26529.6,26538.0,1991.679,BTCUSDT,binance futures,1h,True,True,True,True,0,0,9,False,False,False,False,False,,,False,False
9,1695538800000,26537.9,26554.3,26536.4,26552.4,1698.183,BTCUSDT,binance futures,1h,True,True,True,True,0,0,10,False,False,False,False,False,,,False,False
10,1695542400000,26552.4,26580.9,26552.4,26579.1,1947.485,BTCUSDT,binance futures,1h,True,True,True,True,0,0,11,False,False,False,False,False,,,False,False
11,1695546000000,26579.0,26604.1,26570.4,26579.0,3780.477,BTCUSDT,binance futures,1h,True,True,True,True,0,0,12,False,False,False,False,False,,,False,False
12,1695549600000,26579.0,26581.6,26562.5,26567.9,1502.696,BTCUSDT,binance futures,1h,True,True,True,True,0,0,13,False,False,False,False,False,,,False,False
13,1695553200000,26567.8,26600.0,26567.7,26587.6,2410.275,BTCUSDT,binance futures,1h,True,True,True,True,0,0,14,False,False,False,False,False,,,False,False
14,1695556800000,26587.5,26600.8,26569.8,26590.9,2614.205,BTCUSDT,binance futures,1h,True,True,True,True,0,0,15,False,False,False,False,False,,,False,False
15,1695560400000,26591.0,26618.7,26572.8,26576.4,2497.198,BTCUSDT,binance futures,1h,True,True,True,True,0,0,16,False,False,False,False,False,,,False,False
16,1695564000000,26576.5,26582.1,26566.6,26576.4,1687.78,BTCUSDT,binance futures,1h,True,True,True,True,0,0,17,False,False,False,False,False,,,False,False
17,1695567600000,26576.4,26583.0,26547.4,26566.0,2786.463,BTCUSDT,binance futures,1h,True,True,True,True,0,0,18,False,False,False,False,False,,,False,False
18,1695571200000,26566.0,26573.3,26547.1,26562.5,1899.5,BTCUSDT,binance futures,1h,True,True,True,True,0,0,19,False,False,False,False,False,,,False,False
19,1695574800000,26562.5,26700.0,26551.0,26661.3,10764.121,BTCUSDT,binance futures,1h,True,True,True,True,0,0,20,False,False,False,False,False,,,False,False
20,1695578400000,26661.3,26739.9,26392.5,26580.5,33421.821,BTCUSDT,binance futures,1h,True,True,True,True,0,0,21,False,False,False,False,False,,,False,False
21,1695582000000,26580.6,26580.6,26300.0,26432.5,24109.635,BTCUSDT,binance futures,1h,True,True,True,True,0,0,22,False,False,False,False,False,,,False,False
22,1695585600000,26432.5,26500.0,26381.4,26489.3,7459.161,BTCUSDT,binance futures,1h,True,True,True,True,0,0,23,False,False,False,False,False,,,False,False
23,1695589200000,26489.3,26512.0,26435.0,26504.3,4501.593,BTCUSDT,binance futures,1h,True,True,True,True,0,0,24,False,False,False,False,False,,,False,False
24,1695592800000,26504.3,26504.5,26458.1,26478.3,2633.656,BTCUSDT,binance futures,1h,True,True,True,True,0,0,25,False,False,False,False,False,,,False,False
25,1695596400000,26478.3,26478.4,26081.0,26232.4,29693.169,BTCUSDT,binance futures,1h,True,True,True,True,0,0,26,False,False,False,False,False,,,False,False
26,1695600000000,26232.4,26240.0,25965.0,26239.5,37110.746,BTCUSDT,binance futures,1h,True,True,True,True,0,0,27,False,False,False,False,False,,,False,False
27,1695603600000,26239.4,26327.2,26145.1,26151.6,18709.198,BTCUSDT,binance futures,1h,True,True,True,True,0,0,28,False,False,False,False,False,,,False,False
28,1695607200000,26151.7,26240.0,26141.8,26196.7,8804.868,BTCUSDT,binance futures,1h,True,True,True,True,0,0,29,False,False,False,False,False,,,False,False
29,1695610800000,26196.6,26230.1,26141.1,26148.6,5729.34,BTCUSDT,binance futures,1h,True,True,True,True,0,0,30,False,False,False,False,False,,,False,False
30,1695614400000,26148.5,26186.0,26100.0,26138.7,6288.162,BTCUSDT,binance futures,1h,True,True,True,True,0,0,31,False,False,False,False,False,,,False,False
31,1695618000000,26138.8,26143.4,26059.8,26105.1,6558.361,BTCUSDT,binance futures,1h,True,True,True,True,0,0,32,False,False,False,False,False,,,False,False
32,1695621600000,26105.1,26163.0,26025.0,26126.1,9821.258,BTCUSDT,binance futures,1h,True,True,True,True,0,0,33,False,False,False,False,False,,,False,False
33,1695625200000,26126.1,26181.9,26090.4,26176.8,6442.083,BTCUSDT,binance futures,1h,True,True,True,True,0,0,34,False,False,False,False,False,,,False,False
34,1695628800000,26176.7,26223.0,26093.1,26130.9,8772.386,BTCUSDT,binance futures,1h,True,True,True,True,0,0,35,False,False,False,False,False,,,False,False
35,1695632400000,26130.9,26135.5,26013.8,26049.9,9844.604,BTCUSDT,binance futures,1h,True,True,True,True,0,0,36,False,False,False,False,False,,,False,False
36,1695636000000,26050.0,26105.7,26034.2,26080.0,5617.995,BTCUSDT,binance futures,1h,True,True,True,True,0,0,37,False,False,False,False,False,,,False,False
37,1695639600000,26080.1,26098.6,26010.0,26064.6,9626.788,BTCUSDT,binance futures,1h,True,True,True,True,0,0,38,False,False,False,False,False,,,False,False
38,1695643200000,26064.5,26110.9,25977.0,26092.1,17151.279,BTCUSDT,binance futures,1h,True,True,True,True,0,0,39,False,False,False,False,False,,,False,False
39,1695646800000,26092.0,26181.0,26077.2,26153.0,12743.825,BTCUSDT,binance futures,1h,True,True,True,True,-1,0,40,False,False,False,False,False,,,False,False
40,1695650400000,26153.0,26171.4,26103.6,26123.4,7506.536,BTCUSDT,binance futures,1h,True,True,True,True,-2,0,41,False,False,False,False,False,,,False,False
41,1695654000000,26123.4,26289.9,26123.3,26230.9,20772.061,BTCUSDT,binance futures,1h,True,True,True,True,-3,-1,0,False,False,False,False,True,,,False,False
42,1695657600000,26231.0,26419.4,26230.9,26309.2,24747.686,BTCUSDT,binance futures,1h,True,True,True,True,-4,-1,1,False,False,False,False,False,,,False,False
43,1695661200000,26309.2,26363.9,26205.2,26341.3,14452.948,BTCUSDT,binance futures,1h,True,True,True,True,-5,-1,2,False,False,False,False,False,,,False,False
44,1695664800000,26341.3,26377.5,26296.7,26316.2,6976.684,BTCUSDT,binance futures,1h,True,True,True,True,-6,-1,3,False,False,False,False,False,,,False,False
45,1695668400000,26316.2,26339.5,26251.1,26318.6,7329.779,BTCUSDT,binance futures,1h,True,True,True,True,-7,-1,4,False,False,True,False,False,,,False,False
46,1695672000000,26318.6,26440.0,26262.6,26275.1,12108.098,BTCUSDT,binance futures,1h,True,True,True,True,-8,-1,5,False,False,True,False,False,,,False,False
47,1695675600000,26275.2,26303.8,26247.6,26267.8,5013.715,BTCUSDT,binance futures,1h,True,True,True,True,-11,-1,6,False,False,True,False,False,,,False,False
48,1695679200000,26267.7,26281.8,26252.9,26267.1,2813.644,BTCUSDT,binance futures,1h,True,True,True,True,-14,-1,7,False,False,True,False,False,,,False,False
49,1695682800000,26267.2,26308.3,26254.1,26290.5,3443.792,BTCUSDT,binance futures,1h,True,True,True,True,-15,-1,8,False,False,True,False,False,,,False,False
50,1695686400000,26290.5,26294.8,26230.5,26249.8,4215.295,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,9,False,False,True,False,False,,,False,False
51,1695690000000,26249.8,26288.0,26221.0,26288.0,4569.62,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,10,False,False,True,False,False,,,False,False
52,1695693600000,26287.9,26347.3,26270.0,26343.0,5241.872,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,11,False,False,True,False,False,,,False,False
53,1695697200000,26343.0,26388.0,26330.3,26338.8,6225.954,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,12,False,False,True,False,False,,,False,False
54,1695700800000,26338.8,26353.3,26314.2,26331.1,3313.195,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,13,False,False,True,False,False,,,False,False
55,1695704400000,26331.2,26340.0,26291.9,26308.1,3437.877,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,14,False,False,True,False,False,,,False,False
56,1695708000000,26308.1,26327.9,26255.0,26279.8,4893.519,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,15,False,False,True,False,False,,,False,False
57,1695711600000,26279.7,26279.8,26241.4,26256.3,4269.426,BTCUSDT,binance futures,1h,True,True,True,True,-14,-1,16,False,False,True,False,False,,,False,False
58,1695715200000,26256.3,26273.4,26240.0,26258.0,4559.008,BTCUSDT,binance futures,1h,True,True,True,True,-14,-1,17,False,False,True,False,False,,,False,False
59,1695718800000,26258.1,26322.4,26212.1,26258.7,8895.818,BTCUSDT,binance futures,1h,True,True,True,True,-14,-1,18,False,False,True,False,False,,,False,False
60,1695722400000,26258.8,26266.9,26210.0,26238.0,5173.13,BTCUSDT,binance futures,1h,True,True,True,True,-12,-1,19,False,False,True,False,False,,,False,False
61,1695726000000,26238.0,26280.0,26170.1,26262.4,11256.441,BTCUSDT,binance futures,1h,True,True,True,True,-12,-1,20,False,False,True,False,False,,,False,False
62,1695729600000,26262.4,26296.6,26185.0,26200.1,10123.061,BTCUSDT,binance futures,1h,True,True,True,True,-10,-1,21,False,False,True,False,False,,,False,False
63,1695733200000,26200.1,26249.6,26124.0,26168.3,19191.148,BTCUSDT,binance futures,1h,True,True,True,True,-6,-1,22,False,False,True,False,False,,,False,False
64,1695736800000,26168.3,26205.3,26106.0,26183.0,13942.878,BTCUSDT,binance futures,1h,True,True,True,True,-6,-1,23,False,False,True,False,False,,,False,False
65,1695740400000,26183.0,26195.0,26073.8,26114.8,11336.947,BTCUSDT,binance futures,1h,True,True,True,True,-6,-1,24,False,False,True,False,False,,,False,False
66,1695744000000,26114.8,26289.9,26100.8,26206.2,14609.221,BTCUSDT,binance futures,1h,True,True,True,True,-6,-1,25,False,False,True,False,False,,,False,False
67,1695747600000,26206.3,26258.8,26128.3,26162.9,8518.772,BTCUSDT,binance futures,1h,True,True,True,True,-8,-1,26,False,False,True,False,False,,,False,False
68,1695751200000,26163.0,26197.0,26132.5,26173.7,4842.947,BTCUSDT,binance futures,1h,True,True,True,True,-10,-1,27,False,False,True,False,False,,,False,False
69,1695754800000,26173.7,26267.0,26157.8,26235.8,8169.197,BTCUSDT,binance futures,1h,True,True,True,True,-10,-1,28,False,False,True,False,False,,,False,False
70,1695758400000,26235.8,26280.9,26140.0,26153.5,8585.756,BTCUSDT,binance futures,1h,True,True,True,True,-10,-1,29,False,False,True,False,False,,,False,False
71,1695762000000,26153.5,26184.5,26080.0,26156.7,7479.151,BTCUSDT,binance futures,1h,True,True,True,True,-8,-1,30,False,False,True,False,False,,,False,False
72,1695765600000,26156.8,26198.0,26140.6,26145.1,3193.382,BTCUSDT,binance futures,1h,True,True,True,True,-4,-1,31,False,False,True,False,False,,,False,False
73,1695769200000,26145.1,26229.7,26137.2,26208.8,4447.554,BTCUSDT,binance futures,1h,True,True,True,True,-4,-1,32,False,False,True,False,False,,,False,False
74,1695772800000,26208.7,26250.0,26189.1,26246.2,8470.326,BTCUSDT,binance futures,1h,True,True,True,True,-2,-1,33,False,False,True,False,False,,,False,False
75,1695776400000,26246.2,26255.6,26205.3,26245.0,3457.338,BTCUSDT,binance futures,1h,True,True,True,True,2,-1,34,False,False,True,False,False,,,False,False
76,1695780000000,26245.1,26268.0,26209.2,26216.3,3419.061,BTCUSDT,binance futures,1h,True,True,True,True,4,-1,35,False,False,True,False,False,,,False,False
77,1695783600000,26216.2,26281.5,26214.5,26266.9,3256.018,BTCUSDT,binance futures,1h,True,True,True,True,6,-1,36,False,False,True,False,False,,,False,False
78,1695787200000,26266.9,26280.1,26234.9,26235.0,2624.53,BTCUSDT,binance futures,1h,True,True,True,True,8,-1,37,False,False,True,False,False,,,False,False
79,1695790800000,26235.0,26252.1,26220.9,26245.0,2988.008,BTCUSDT,binance futures,1h,True,True,True,True,8,-1,38,False,False,True,False,False,,,False,False
80,1695794400000,26245.0,26261.8,26222.3,26245.4,2849.753,BTCUSDT,binance futures,1h,True,True,True,True,4,-1,39,False,False,True,False,False,,,False,False
81,1695798000000,26245.5,26256.4,26228.5,26233.4,2180.13,BTCUSDT,binance futures,1h,True,True,True,True,2,-1,40,False,False,True,False,False,,,False,False
82,1695801600000,26233.4,26254.8,26209.0,26247.0,3261.876,BTCUSDT,binance futures,1h,True,True,True,True,0,-1,41,False,False,True,False,False,,,False,False
83,1695805200000,26247.0,26393.0,26243.9,26383.4,18214.109,BTCUSDT,binance futures,1h,True,True,True,True,4,1,0,False,False,True,True,False,26243.9,,False,False
84,1695808800000,26383.3,26479.9,26343.1,26425.6,23381.191,BTCUSDT,binance futures,1h,True,True,True,True,10,1,1,False,False,True,False,False,,,False,False
85,1695812400000,26425.7,26840.0,26420.7,26755.8,65169.393,BTCUSDT,binance futures,1h,True,True,True,True,10,1,2,False,False,True,False,False,,,False,False
86,1695816000000,26755.7,26849.9,26670.1,26710.7,30536.396,BTCUSDT,binance futures,1h,True,True,True,True,10,1,3,False,False,True,False,False,,,False,False
87,1695819600000,26710.8,26797.0,26552.5,26607.9,24850.384,BTCUSDT,binance futures,1h,True,True,True,True,8,1,4,False,True,False,False,False,,,True,False
88,1695823200000,26607.8,26625.2,26050.0,26184.0,72513.686,BTCUSDT,binance futures,1h,True,True,True,True,6,1,5,False,True,False,False,False,,,True,False
89,1695826800000,26184.0,26318.0,26166.9,26293.4,20846.68,BTCUSDT,binance futures,1h,True,True,True,True,2,1,6,False,True,False,False,False,,,False,False
90,1695830400000,26293.4,26303.7,26216.0,26227.9,9121.479,BTCUSDT,binance futures,1h,True,True,True,True,-6,1,7,False,True,False,False,False,,,False,False
91,1695834000000,26228.0,26263.3,26140.3,26220.2,11676.991,BTCUSDT,binance futures,1h,True,True,True,True,-12,1,8,False,True,False,False,False,,,False,False
92,1695837600000,26220.2,26273.0,26100.0,26240.6,16218.544,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,0,False,True,False,False,True,,26273.0,False,False
93,1695841200000,26240.5,26285.0,26238.0,26258.6,5895.835,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,1,False,True,False,False,False,,,False,False
94,1695844800000,26258.6,26282.2,26211.6,26246.1,5198.267,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,2,False,True,False,False,False,,,False,False
95,1695848400000,26246.1,26294.5,26228.5,26269.0,3707.792,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,3,False,True,False,False,False,,,False,False
96,1695852000000,26269.0,26339.9,26268.9,26322.3,5363.062,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,4,False,False,True,False,False,,,False,True
97,1695855600000,26322.3,26374.9,26280.3,26359.6,7801.991,BTCUSDT,binance futures,1h,True,True,True,True,-10,-1,5,False,False,True,False,False,,,False,True
98,1695859200000,26359.6,26549.9,26346.8,26429.3,23117.262,BTCUSDT,binance futures,1h,True,True,True,True,-2,-1,6,False,False,True,False,False,,,False,False
99,1695862800000,26429.4,26450.0,26334.5,26435.8,11782.076,BTCUSDT,binance futures,1h,True,True,True,True,-2,-1,7,False,False,True,False,False,,,False,False
100,1695866400000,26435.7,26523.2,26348.8,26371.9,10393.789,BTCUSDT,binance futures,1h,True,True,True,True,4,1,0,False,False,True,True,False,26348.8,,False,False
101,1695870000000,26371.9,26379.0,26325.2,26363.8,4649.765,BTCUSDT,binance futures,1h,True,True,True,True,0,1,1,False,False,True,False,False,,,False,False
102,1695873600000,26363.9,26457.0,26331.3,26431.7,7241.519,BTCUSDT,binance futures,1h,True,True,True,True,-4,1,2,False,False,True,False,False,,,False,False
103,1695877200000,26431.8,26479.6,26390.0,26437.0,7761.609,BTCUSDT,binance futures,1h,True,True,True,True,-4,1,3,False,False,True,False,False,,,False,False
104,1695880800000,26437.0,26474.6,26393.7,26461.7,5423.69,BTCUSDT,binance futures,1h,True,True,True,True,-4,1,4,False,True,False,False,False,,,True,False
105,1695884400000,26461.8,26496.7,26420.2,26445.7,8247.482,BTCUSDT,binance futures,1h,True,True,True,True,-2,1,5,False,True,False,False,False,,,False,False
106,1695888000000,26445.7,26454.3,26383.6,26392.5,6386.603,BTCUSDT,binance futures,1h,True,True,True,True,-2,1,6,False,True,False,False,False,,,False,False
107,1695891600000,26392.4,26439.7,26373.8,26414.3,5472.172,BTCUSDT,binance futures,1h,True,True,True,True,-2,1,7,False,True,False,False,False,,,False,False
108,1695895200000,26414.3,26620.0,26400.4,26554.7,20510.092,BTCUSDT,binance futures,1h,True,True,True,True,2,1,8,False,True,False,False,False,,,False,False
109,1695898800000,26554.6,26574.5,26423.5,26464.4,12925.775,BTCUSDT,binance futures,1h,True,True,True,True,0,1,9,False,True,False,False,False,,,False,False
110,1695902400000,26464.3,26560.1,26450.0,26464.2,10174.232,BTCUSDT,binance futures,1h,True,True,True,True,0,1,10,False,True,False,False,False,,,False,False
111,1695906000000,26464.2,26570.0,26452.7,26566.1,11455.503,BTCUSDT,binance futures,1h,True,True,True,True,4,1,11,False,True,False,False,False,,,False,False
112,1695909600000,26566.1,26900.0,26539.8,26780.0,62917.9,BTCUSDT,binance futures,1h,True,True,True,True,8,1,12,False,True,False,False,False,,,False,False
113,1695913200000,26780.0,27075.0,26776.5,27012.3,47997.112,BTCUSDT,binance futures,1h,True,True,True,True,8,1,13,False,True,False,False,False,,,False,False
114,1695916800000,27012.3,27308.7,27008.0,27047.7,69260.076,BTCUSDT,binance futures,1h,True,True,True,True,8,1,14,False,True,False,False,False,,,False,False
115,1695920400000,27047.6,27174.9,27043.2,27143.9,14736.968,BTCUSDT,binance futures,1h,True,True,True,True,8,1,15,False,True,False,False,False,,,False,False
116,1695924000000,27144.0,27220.0,26837.3,26949.0,29374.425,BTCUSDT,binance futures,1h,True,True,True,True,6,1,16,False,True,False,False,False,,,False,False
117,1695927600000,26948.9,27128.5,26900.0,27088.5,21596.485,BTCUSDT,binance futures,1h,True,True,True,True,4,1,17,False,True,False,False,False,,,False,False
118,1695931200000,27088.5,27157.2,27025.7,27071.2,12376.906,BTCUSDT,binance futures,1h,True,True,True,True,2,1,18,False,True,False,False,False,,,False,False
119,1695934800000,27071.4,27089.8,26880.0,26988.9,14898.643,BTCUSDT,binance futures,1h,True,True,True,True,0,1,19,False,True,False,False,False,,,False,False
120,1695938400000,26988.9,27039.0,26933.7,27001.8,6268.369,BTCUSDT,binance futures,1h,True,True,True,True,0,1,20,False,True,False,False,False,,,False,False
121,1695942000000,27001.7,27062.0,26980.2,27011.8,4619.405,BTCUSDT,binance futures,1h,True,True,True,True,0,1,21,False,True,False,False,False,,,False,False
122,1695945600000,27011.7,27130.2,26970.0,27056.8,12079.835,BTCUSDT,binance futures,1h,True,True,True,True,4,1,22,False,True,False,False,False,,,False,False
123,1695949200000,27056.8,27100.0,26980.1,27026.6,9429.927,BTCUSDT,binance futures,1h,True,True,True,True,2,1,23,False,True,False,False,False,,,False,False
124,1695952800000,27026.5,27070.0,26850.0,26879.5,14870.49,BTCUSDT,binance futures,1h,True,True,True,True,0,1,24,False,True,False,False,False,,,True,False
125,1695956400000,26879.4,26950.0,26868.2,26944.6,6459.466,BTCUSDT,binance futures,1h,True,True,True,True,-6,1,25,False,True,False,False,False,,,False,False
126,1695960000000,26944.6,26962.9,26878.6,26962.8,5096.324,BTCUSDT,binance futures,1h,True,True,True,True,-10,1,26,False,True,False,False,False,,,False,False
127,1695963600000,26962.8,26976.4,26938.2,26964.8,3839.946,BTCUSDT,binance futures,1h,True,True,True,True,-14,1,27,False,True,False,False,False,,,False,False
128,1695967200000,26964.8,27069.0,26940.0,27060.7,8344.411,BTCUSDT,binance futures,1h,True,True,True,True,-12,1,28,False,True,False,False,False,,,False,False
129,1695970800000,27060.6,27231.5,27021.8,27168.0,21841.999,BTCUSDT,binance futures,1h,True,True,True,True,-4,-1,0,False,True,False,False,True,,,False,False
130,1695974400000,27167.9,27168.0,26980.5,26995.2,13453.258,BTCUSDT,binance futures,1h,True,True,True,True,-4,-1,1,False,True,False,False,False,,,False,False
131,1695978000000,26995.1,27070.0,26950.0,27018.9,9635.185,BTCUSDT,binance futures,1h,True,True,True,True,-4,-1,2,False,True,False,False,False,,,False,False
132,1695981600000,27018.9,27052.9,26997.6,27012.4,5121.642,BTCUSDT,binance futures,1h,True,True,True,True,-2,-1,3,False,True,False,False,False,,,False,False
133,1695985200000,27012.4,27050.1,26943.0,26958.3,7075.262,BTCUSDT,binance futures,1h,True,True,True,True,-10,-1,4,False,False,True,False,False,,,False,False
134,1695988800000,26958.3,26999.7,26880.0,26988.6,14984.653,BTCUSDT,binance futures,1h,True,True,True,True,-14,-1,5,False,False,True,False,False,,,False,False
135,1695992400000,26988.6,27036.5,26875.0,26881.0,15416.318,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,6,False,False,True,False,False,,,False,False
136,1695996000000,26881.0,27098.0,26625.0,26897.6,64903.72,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,7,False,False,True,False,False,,,False,False
137,1695999600000,26897.6,26922.8,26774.8,26874.8,17385.871,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,8,False,False,True,False,False,,,False,False
138,1696003200000,26874.9,26899.7,26796.8,26864.5,9192.46,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,9,False,False,True,False,False,,,False,False
139,1696006800000,26864.5,26874.2,26813.7,26825.5,4601.901,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,10,False,False,True,False,False,,,False,False
140,1696010400000,26825.6,26922.6,26731.0,26908.0,13143.468,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,11,False,False,True,False,False,,,False,False
141,1696014000000,26908.0,26944.6,26879.3,26912.7,6415.992,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,12,False,False,True,False,False,,,False,False
142,1696017600000,26912.6,26979.0,26857.0,26898.0,5434.73,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,13,False,False,True,False,False,,,False,False
143,1696021200000,26898.0,26909.7,26852.4,26858.7,2254.006,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,14,False,False,True,False,False,,,False,False
144,1696024800000,26858.7,26902.8,26850.1,26875.0,3705.633,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,15,False,False,True,False,False,,,False,False
145,1696028400000,26875.1,26914.3,26860.0,26890.9,2711.146,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,16,False,False,True,False,False,,,False,False
146,1696032000000,26890.9,26934.9,26875.1,26922.0,3176.486,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,17,False,False,True,False,False,,,False,False
147,1696035600000,26922.1,26929.8,26876.4,26882.0,2451.172,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,18,False,False,True,False,False,,,False,False
148,1696039200000,26882.0,26905.6,26870.4,26897.0,2260.152,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,19,False,False,True,False,False,,,False,False
149,1696042800000,26897.0,26924.8,26878.5,26904.1,2519.221,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,20,False,False,True,False,False,,,False,False
150,1696046400000,26904.1,26929.7,26895.8,26909.4,2380.117,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,21,False,False,True,False,False,,,False,False
151,1696050000000,26909.4,26944.3,26909.3,26924.2,2290.269,BTCUSDT,binance futures,1h,True,True,True,True,-16,-1,22,False,False,True,False,False,,,False,False
152,1696053600000,26924.2,26940.8,26912.4,26912.4,2002.343,BTCUSDT,binance futures,1h,True,True,True,True,-14,-1,23,False,False,True,False,False,,,False,False
153,1696057200000,26912.4,26949.5,26907.0,26915.9,2924.642,BTCUSDT,binance futures,1h,True,True,True,True,-10,-1,24,False,False,True,False,False,,,False,False
154,1696060800000,26915.9,26927.5,26906.0,26916.7,2007.496,BTCUSDT,binance futures,1h,True,True,True,True,-8,-1,25,False,False,True,False,False,,,False,False
155,1696064400000,26916.8,26949.6,26916.8,26937.4,2676.912,BTCUSDT,binance futures,1h,True,True,True,True,-2,-1,26,False,False,True,False,False,,,False,False
156,1696068000000,26937.3,26979.7,26937.3,26966.2,3988.928,BTCUSDT,binance futures,1h,True,True,True,True,8,-1,27,False,False,True,False,False,,,False,False
157,1696071600000,26966.2,26987.6,26911.0,26924.3,4905.116,BTCUSDT,binance futures,1h,True,True,True,True,6,1,0,False,False,True,True,False,26911.0,,False,False
158,1696075200000,26924.3,26942.8,26910.1,26914.2,3222.804,BTCUSDT,binance futures,1h,True,True,True,True,0,1,1,False,False,True,False,False,,,True,False
159,1696078800000,26914.2,26973.0,26890.4,26962.0,4658.436,BTCUSDT,binance futures,1h,True,True,True,True,-4,-1,0,False,False,True,False,True,,,False,False
160,1696082400000,26962.0,26998.0,26943.3,26977.6,7225.95,BTCUSDT,binance futures,1h,True,True,True,True,-6,-1,1,False,False,True,False,False,,,False,False
161,1696086000000,26977.6,27085.0,26966.2,26986.2,13713.272,BTCUSDT,binance futures,1h,True,True,True,True,2,1,0,False,True,False,True,False,26966.2,,False,False
162,1696089600000,26986.2,27032.7,26960.0,27006.1,5569.161,BTCUSDT,binance futures,1h,True,True,True,True,2,1,1,False,True,False,False,False,,,False,False
163,1696093200000,27006.0,27021.4,26958.0,27005.8,3698.103,BTCUSDT,binance futures,1h,True,True,True,True,6,1,2,False,False,True,False,False,,,False,False
164,1696096800000,27005.9,27006.9,26975.5,26992.3,2541.691,BTCUSDT,binance futures,1h,True,True,True,True,6,1,3,False,False,True,False,False,,,False,False
165,1696100400000,26992.3,27026.7,26972.8,27011.2,2369.602,BTCUSDT,binance futures,1h,True,True,True,True,4,1,4,False,True,False,False,False,,,True,False
166,1696104000000,27011.2,27061.6,27011.1,27049.0,3577.599,BTCUSDT,binance futures,1h,True,True,True,True,6,1,5,False,True,False,False,False,,,False,False
167,1696107600000,27049.0,27070.4,26929.8,26984.0,5545.786,BTCUSDT,binance futures,1h,True,True,True,True,2,1,6,False,True,False,False,False,,,False,False
168,1696111200000,26984.0,27021.6,26968.0,26996.4,3202.577,BTCUSDT,binance futures,1h,True,True,True,True,-2,1,7,False,True,False,False,False,,,False,False
169,1696114800000,26996.5,26999.8,26942.1,26950.9,3409.319,BTCUSDT,binance futures,1h,True,True,True,True,-10,1,8,False,True,False,False,False,,,True,False
170,1696118400000,26951.0,26986.6,26939.0,26976.9,2733.691,BTCUSDT,binance futures,1h,True,True,True,True,-14,1,9,False,True,False,False,False,,,False,False
171,1696122000000,26976.9,27026.8,26963.8,27005.1,3161.822,BTCUSDT,binance futures,1h,True,True,True,True,-16,1,10,False,True,False,False,False,,,False,False
